tweet_id,dog_breed,timestamp,rating_numerator,rating_denominator,name,year,dog_stage,favourite_count,retweet_count
671768281401958400,Chihuahua,2015-12-01 19:10:13+00:00,10.0,10.0,None,2015.0,None,1269.0,572.0
671789708968640512,dalmatian,2015-12-01 20:35:22+00:00,13.0,10.0,None,2015.0,None,7527.0,3811.0
671866342182637568,Labrador_retriever,2015-12-02 01:39:53+00:00,10.0,10.0,Dylan,2015.0,None,1191.0,548.0
671891728106971137,Labrador_retriever,2015-12-02 03:20:45+00:00,11.0,10.0,Mojo,2015.0,None,1415.0,618.0
671896809300709376,chow,2015-12-02 03:40:57+00:00,10.0,10.0,Lola,2015.0,None,9016.0,4519.0
672068090318987265,pug,2015-12-02 15:01:33+00:00,7.0,10.0,Gizmo,2015.0,None,1389.0,564.0
672082170312290304,toy_poodle,2015-12-02 15:57:30+00:00,11.0,10.0,Patch,2015.0,None,1003.0,402.0
672095186491711488,pug,2015-12-02 16:49:14+00:00,9.0,10.0,Tuco,2015.0,None,1063.0,395.0
672125275208069120,golden_retriever,2015-12-02 18:48:47+00:00,11.0,10.0,None,2015.0,None,2578.0,1253.0
672139350159835138,Rottweiler,2015-12-02 19:44:43+00:00,12.0,10.0,None,2015.0,None,1876.0,792.0
672160042234327040,pug,2015-12-02 21:06:56+00:00,8.0,10.0,Bubba,2015.0,pupper,918.0,395.0
672169685991993344,cocker_spaniel,2015-12-02 21:45:16+00:00,10.0,10.0,Bradley,2015.0,None,1074.0,408.0
672205392827572224,pug,2015-12-03 00:07:09+00:00,9.0,10.0,Opal,2015.0,pupper,2414.0,1270.0
672222792075620352,beagle,2015-12-03 01:16:17+00:00,9.0,10.0,Cal,2015.0,None,833.0,231.0
672239279297454080,pug,2015-12-03 02:21:48+00:00,7.0,10.0,Ridley,2015.0,None,953.0,347.0
672245253877968896,Chihuahua,2015-12-03 02:45:32+00:00,12.0,10.0,Snickers,2015.0,None,733.0,169.0
672248013293752320,Irish_terrier,2015-12-03 02:56:30+00:00,10.0,10.0,None,2015.0,None,1833.0,656.0
672254177670729728,pug,2015-12-03 03:21:00+00:00,11.0,10.0,Rolf,2015.0,pupper,1515.0,800.0
672264251789176834,Chihuahua,2015-12-03 04:01:02+00:00,10.0,10.0,Kreg,2015.0,None,1212.0,383.0
672267570918129665,Irish_terrier,2015-12-03 04:14:13+00:00,10.0,10.0,None,2015.0,None,1588.0,666.0
672272411274932228,pug,2015-12-03 04:33:27+00:00,11.0,10.0,Pippin,2015.0,None,6888.0,3677.0
672466075045466113,cocker_spaniel,2015-12-03 17:23:00+00:00,12.0,10.0,Franq,2015.0,None,1447.0,598.0
672481316919734272,Border_collie,2015-12-03 18:23:34+00:00,12.0,10.0,Jazz,2015.0,pupper,757.0,137.0
672482722825261057,West_Highland_white_terrier,2015-12-03 18:29:09+00:00,10.0,10.0,None,2015.0,None,1221.0,665.0
672488522314567680,Doberman,2015-12-03 18:52:12+00:00,10.0,10.0,Jackie,2015.0,None,1187.0,482.0
672523490734551040,golden_retriever,2015-12-03 21:11:09+00:00,10.0,10.0,None,2015.0,None,696.0,189.0
672538107540070400,Chihuahua,2015-12-03 22:09:14+00:00,7.0,10.0,Darby,2015.0,None,1089.0,404.0
672591762242805761,kuvasz,2015-12-04 01:42:26+00:00,10.0,10.0,Taz,2015.0,None,1014.0,367.0
672594978741354496,Great_Pyrenees,2015-12-04 01:55:13+00:00,9.0,10.0,Scott,2015.0,pupper,1411.0,661.0
672604026190569472,toy_poodle,2015-12-04 02:31:10+00:00,11.0,10.0,None,2015.0,None,1188.0,445.0
672622327801233409,golden_retriever,2015-12-04 03:43:54+00:00,12.0,10.0,None,2015.0,pupper,1377.0,542.0
672640509974827008,Chesapeake_Bay_retriever,2015-12-04 04:56:09+00:00,9.0,10.0,Leonidas,2015.0,None,1032.0,348.0
672834301050937345,Pembroke,2015-12-04 17:46:12+00:00,10.0,10.0,Ed,2015.0,None,1398.0,623.0
672877615439593473,Chihuahua,2015-12-04 20:38:19+00:00,8.0,10.0,Oscar,2015.0,None,1096.0,405.0
672964561327235073,Chihuahua,2015-12-05 02:23:49+00:00,10.0,10.0,Terry,2015.0,None,1530.0,701.0
672968025906282496,toy_poodle,2015-12-05 02:37:35+00:00,11.0,10.0,Gustaf,2015.0,None,1405.0,602.0
672975131468300288,pug,2015-12-05 03:05:49+00:00,10.0,10.0,Chuckles,2015.0,pupper,1813.0,1015.0
672980819271634944,basset,2015-12-05 03:28:25+00:00,5.0,10.0,None,2015.0,None,1930.0,1079.0
672988786805112832,Lakeland_terrier,2015-12-05 04:00:04+00:00,10.0,10.0,Schnozz,2015.0,pupper,1039.0,314.0
672995267319328768,French_bulldog,2015-12-05 04:25:50+00:00,8.0,10.0,Pumpkin,2015.0,None,1001.0,328.0
672997845381865473,chow,2015-12-05 04:36:04+00:00,12.0,10.0,Kenzie,2015.0,None,2092.0,786.0
673213039743795200,schipperke,2015-12-05 18:51:11+00:00,10.0,10.0,Dexter,2015.0,None,2410.0,929.0
673240798075449344,Airedale,2015-12-05 20:41:29+00:00,6.0,10.0,None,2015.0,None,1510.0,798.0
673270968295534593,Shih-Tzu,2015-12-05 22:41:22+00:00,11.0,10.0,Mac,2015.0,None,1134.0,400.0
673295268553605120,golden_retriever,2015-12-06 00:17:55+00:00,8.0,10.0,Eve,2015.0,pupper,8046.0,3484.0
673317986296586240,miniature_pinscher,2015-12-06 01:48:12+00:00,10.0,10.0,None,2015.0,None,924.0,293.0
673320132811366400,Samoyed,2015-12-06 01:56:44+00:00,11.0,10.0,Frankie,2015.0,None,14441.0,8705.0
673342308415348736,Chihuahua,2015-12-06 03:24:51+00:00,10.0,10.0,Django,2015.0,pupper,1362.0,649.0
673343217010679808,Chihuahua,2015-12-06 03:28:27+00:00,11.0,10.0,None,2015.0,None,1038.0,289.0
673345638550134785,Pomeranian,2015-12-06 03:38:05+00:00,7.0,10.0,Gerald,2015.0,None,2700.0,1422.0
673350198937153538,West_Highland_white_terrier,2015-12-06 03:56:12+00:00,9.0,10.0,Bella,2015.0,None,784.0,229.0
673352124999274496,golden_retriever,2015-12-06 04:03:51+00:00,12.0,10.0,None,2015.0,None,1761.0,597.0
673355879178194945,Rottweiler,2015-12-06 04:18:46+00:00,11.0,10.0,Koda,2015.0,None,1606.0,652.0
673359818736984064,English_setter,2015-12-06 04:34:25+00:00,8.0,10.0,Steve,2015.0,None,1558.0,728.0
673580926094458881,beagle,2015-12-06 19:13:01+00:00,8.0,10.0,None,2015.0,None,882.0,297.0
673583129559498752,golden_retriever,2015-12-06 19:21:47+00:00,11.0,10.0,Sandy,2015.0,None,1273.0,403.0
673612854080196609,Newfoundland,2015-12-06 21:19:54+00:00,7.0,10.0,Jeffri,2015.0,pupper,1691.0,802.0
673636718965334016,pug,2015-12-06 22:54:44+00:00,10.0,10.0,None,2015.0,None,1194.0,404.0
673656262056419329,bull_mastiff,2015-12-07 00:12:23+00:00,10.0,10.0,Albert,2015.0,pupper,769.0,265.0
673662677122719744,Labrador_retriever,2015-12-07 00:37:52+00:00,12.0,10.0,Kendall,2015.0,None,1339.0,397.0
673680198160809984,Samoyed,2015-12-07 01:47:30+00:00,13.0,10.0,Shnuggles,2015.0,None,1460.0,521.0
673686845050527744,Pekinese,2015-12-07 02:13:55+00:00,11.0,10.0,George,2015.0,None,1544.0,479.0
673688752737402881,soft-coated_wheaten_terrier,2015-12-07 02:21:29+00:00,9.0,10.0,Larry,2015.0,None,1325.0,534.0
673689733134946305,Chesapeake_Bay_retriever,2015-12-07 02:25:23+00:00,11.0,10.0,None,2015.0,None,1855.0,700.0
673705679337693185,Shih-Tzu,2015-12-07 03:28:45+00:00,8.0,10.0,Dot,2015.0,None,1337.0,439.0
673707060090052608,German_short-haired_pointer,2015-12-07 03:34:14+00:00,10.0,10.0,Raymond,2015.0,pupper,1177.0,434.0
673708611235921920,golden_retriever,2015-12-07 03:40:24+00:00,12.0,10.0,Riley,2015.0,None,1153.0,315.0
673709992831262724,Chihuahua,2015-12-07 03:45:53+00:00,12.0,10.0,None,2015.0,None,908.0,306.0
673711475735838725,Maltese_dog,2015-12-07 03:51:47+00:00,10.0,10.0,None,2015.0,None,1114.0,325.0
673887867907739649,Brabancon_griffon,2015-12-07 15:32:42+00:00,10.0,10.0,None,2015.0,None,994.0,274.0
673906403526995968,soft-coated_wheaten_terrier,2015-12-07 16:46:21+00:00,3.0,10.0,None,2015.0,None,3406.0,1799.0
673919437611909120,schipperke,2015-12-07 17:38:09+00:00,11.0,10.0,Obie,2015.0,pupper,1251.0,401.0
673956914389192708,pug,2015-12-07 20:07:04+00:00,10.0,10.0,None,2015.0,pupper,2091.0,1069.0
674014384960745472,Pembroke,2015-12-07 23:55:26+00:00,11.0,10.0,Aiden,2015.0,None,1676.0,714.0
674019345211760640,collie,2015-12-08 00:15:09+00:00,10.0,10.0,Acro,2015.0,None,1208.0,340.0
674024893172875264,Pomeranian,2015-12-08 00:37:11+00:00,10.0,10.0,None,2015.0,None,1914.0,1360.0
674036086168010753,toy_poodle,2015-12-08 01:21:40+00:00,9.0,10.0,Daisy,2015.0,None,906.0,240.0
674038233588723717,Eskimo_dog,2015-12-08 01:30:12+00:00,12.0,10.0,Kaiya,2015.0,pupper,1176.0,456.0
674042553264685056,toy_poodle,2015-12-08 01:47:22+00:00,12.0,10.0,None,2015.0,None,772.0,142.0
674051556661161984,Shih-Tzu,2015-12-08 02:23:09+00:00,10.0,10.0,Lucy,2015.0,None,1564.0,530.0
674053186244734976,Cardigan,2015-12-08 02:29:37+00:00,10.0,10.0,Stanley,2015.0,None,3576.0,1441.0
674075285688614912,Airedale,2015-12-08 03:57:26+00:00,11.0,10.0,Mitch,2015.0,None,1047.0,316.0
674082852460433408,Pomeranian,2015-12-08 04:27:30+00:00,11.0,10.0,None,2015.0,None,804.0,186.0
674255168825880576,Eskimo_dog,2015-12-08 15:52:13+00:00,10.0,10.0,Bobbay,2015.0,None,1581.0,619.0
674262580978937856,Greater_Swiss_Mountain_dog,2015-12-08 16:21:41+00:00,9.0,10.0,Gus,2015.0,pupper,1391.0,498.0
674269164442398721,pug,2015-12-08 16:47:50+00:00,8.0,10.0,Bob,2015.0,None,961.0,255.0
674271431610523648,German_shepherd,2015-12-08 16:56:51+00:00,10.0,10.0,None,2015.0,None,1682.0,800.0
674291837063053312,Cardigan,2015-12-08 18:17:56+00:00,11.0,10.0,Kenny,2015.0,None,15817.0,6533.0
674394782723014656,Lakeland_terrier,2015-12-09 01:07:00+00:00,8.0,10.0,Gary,2015.0,None,1607.0,635.0
674410619106390016,beagle,2015-12-09 02:09:56+00:00,10.0,10.0,Lenny,2015.0,None,1289.0,515.0
674416750885273600,Chihuahua,2015-12-09 02:34:18+00:00,10.0,10.0,Jonah,2015.0,None,731.0,157.0
674422304705744896,golden_retriever,2015-12-09 02:56:22+00:00,12.0,10.0,Ava,2015.0,None,1536.0,592.0
674436901579923456,Shih-Tzu,2015-12-09 03:54:22+00:00,9.0,10.0,Bailey,2015.0,None,1198.0,426.0
674447403907457024,Brabancon_griffon,2015-12-09 04:36:06+00:00,10.0,10.0,None,2015.0,pupper,1137.0,393.0
674468880899788800,chow,2015-12-09 06:01:26+00:00,13.0,10.0,Louis,2015.0,None,6676.0,2275.0
674638615994089473,Pomeranian,2015-12-09 17:15:54+00:00,12.0,10.0,None,2015.0,pupper,1806.0,650.0
674644256330530816,basset,2015-12-09 17:38:19+00:00,11.0,10.0,None,2015.0,None,1111.0,311.0
674646392044941312,flat-coated_retriever,2015-12-09 17:46:48+00:00,5.0,10.0,None,2015.0,None,1533.0,557.0
674670581682434048,malamute,2015-12-09 19:22:56+00:00,9.0,10.0,Jeb,2015.0,None,1751.0,729.0
674737130913071104,Pomeranian,2015-12-09 23:47:22+00:00,10.0,10.0,Rufio,2015.0,pupper,693.0,103.0
674739953134403584,Dandie_Dinmont,2015-12-09 23:58:35+00:00,11.0,10.0,None,2015.0,None,1194.0,437.0
674743008475090944,Bernese_mountain_dog,2015-12-10 00:10:43+00:00,10.0,10.0,Sophie,2015.0,None,1514.0,607.0
674752233200820224,vizsla,2015-12-10 00:47:23+00:00,12.0,10.0,None,2015.0,None,1580.0,516.0
674764817387900928,Samoyed,2015-12-10 01:37:23+00:00,10.0,10.0,None,2015.0,None,852.0,263.0
674774481756377088,Chihuahua,2015-12-10 02:15:47+00:00,11.0,10.0,Superpup,2015.0,pupper,1213.0,532.0
674788554665512960,miniature_poodle,2015-12-10 03:11:43+00:00,9.0,10.0,Maggie,2015.0,None,871.0,230.0
674790488185167872,Labrador_retriever,2015-12-10 03:19:24+00:00,13.0,10.0,None,2015.0,None,1180.0,278.0
674793399141146624,giant_schnauzer,,,,,,,,
674800520222154752,Pembroke,2015-12-10 03:59:15+00:00,11.0,10.0,Tedders,2015.0,None,3240.0,949.0
674805413498527744,English_springer,2015-12-10 04:18:42+00:00,10.0,10.0,None,2015.0,None,934.0,391.0
674999807681908736,Rottweiler,,,,,,,,
675003128568291329,Pembroke,2015-12-10 17:24:21+00:00,12.0,10.0,Laela,2015.0,None,1672.0,517.0
675006312288268288,boxer,2015-12-10 17:37:00+00:00,10.0,10.0,Mollie,2015.0,pupper,1057.0,252.0
675015141583413248,golden_retriever,2015-12-10 18:12:05+00:00,10.0,10.0,Moe,2015.0,None,2918.0,1335.0
675047298674663426,Samoyed,2015-12-10 20:19:52+00:00,11.0,10.0,None,2015.0,None,1141.0,366.0
675109292475830276,dalmatian,2015-12-11 00:26:12+00:00,9.0,10.0,None,2015.0,None,3006.0,1259.0
675111688094527488,Labrador_retriever,2015-12-11 00:35:44+00:00,8.0,10.0,Oliver,2015.0,None,1042.0,283.0
675145476954566656,Labrador_retriever,2015-12-11 02:49:59+00:00,9.0,10.0,None,2015.0,None,2305.0,1011.0
675146535592706048,Cardigan,2015-12-11 02:54:12+00:00,7.0,10.0,Coops,2015.0,None,1300.0,349.0
675147105808306176,golden_retriever,2015-12-11 02:56:28+00:00,10.0,10.0,None,2015.0,None,1026.0,273.0
675149409102012420,chow,2015-12-11 03:05:37+00:00,12.0,10.0,None,2015.0,None,4037.0,1878.0
675166823650848770,standard_poodle,2015-12-11 04:14:49+00:00,10.0,10.0,Arnold,2015.0,None,3920.0,1795.0
675334060156301312,Pembroke,2015-12-11 15:19:21+00:00,12.0,10.0,None,2015.0,pupper,3007.0,1436.0
675349384339542016,borzoi,,,,,,,,
675354435921575936,golden_retriever,2015-12-11 16:40:19+00:00,13.0,10.0,None,2015.0,None,35178.0,18963.0
675362609739206656,Labrador_retriever,2015-12-11 17:12:48+00:00,12.0,10.0,Daisy,2015.0,None,1136.0,262.0
675372240448454658,Chihuahua,2015-12-11 17:51:04+00:00,13.0,10.0,None,2015.0,None,1838.0,563.0
675432746517426176,Labrador_retriever,2015-12-11 21:51:30+00:00,12.0,10.0,None,2015.0,None,1623.0,627.0
675489971617296384,West_Highland_white_terrier,2015-12-12 01:38:53+00:00,10.0,10.0,None,2015.0,None,1406.0,672.0
675497103322386432,vizsla,2015-12-12 02:07:14+00:00,11.0,10.0,Reggie,2015.0,None,3397.0,1443.0
675517828909424640,Scottish_deerhound,2015-12-12 03:29:35+00:00,12.0,10.0,None,2015.0,None,1414.0,507.0
675522403582218240,cocker_spaniel,2015-12-12 03:47:46+00:00,10.0,10.0,Sammy,2015.0,None,1122.0,316.0
675531475945709568,Pembroke,2015-12-12 04:23:49+00:00,10.0,10.0,Ellie,2015.0,None,1276.0,428.0
675534494439489536,chow,2015-12-12 04:35:48+00:00,11.0,10.0,None,2015.0,None,1953.0,470.0
675706639471788032,English_springer,2015-12-12 15:59:51+00:00,10.0,10.0,None,2015.0,None,693.0,106.0
675707330206547968,Staffordshire_bullterrier,,,,,,,,
675710890956750848,standard_schnauzer,2015-12-12 16:16:45+00:00,12.0,10.0,Lenny,2015.0,None,2046.0,928.0
675740360753160193,golden_retriever,2015-12-12 18:13:51+00:00,12.0,10.0,None,2015.0,pupper,1257.0,388.0
675781562965868544,Maltese_dog,2015-12-12 20:57:34+00:00,11.0,10.0,Buddah,2015.0,None,1750.0,537.0
675798442703122432,beagle,2015-12-12 22:04:39+00:00,10.0,10.0,Bernie,2015.0,None,11101.0,3787.0
675820929667219457,basset,2015-12-12 23:34:00+00:00,11.0,10.0,None,2015.0,None,1140.0,260.0
675822767435051008,Pomeranian,2015-12-12 23:41:18+00:00,10.0,10.0,None,2015.0,None,1652.0,591.0
675845657354215424,pug,2015-12-13 01:12:15+00:00,10.0,10.0,Pepper,2015.0,pupper,2477.0,1000.0
675853064436391936,Labrador_retriever,2015-12-13 01:41:41+00:00,88.0,80.0,None,2015.0,None,2927.0,1460.0
675870721063669760,golden_retriever,,,,,,,,
675878199931371520,Cardigan,2015-12-13 03:21:34+00:00,11.0,10.0,None,2015.0,None,4531.0,1570.0
675888385639251968,West_Highland_white_terrier,2015-12-13 04:02:03+00:00,10.0,10.0,None,2015.0,None,2581.0,1067.0
675891555769696257,Italian_greyhound,2015-12-13 04:14:39+00:00,6.0,10.0,Donny,2015.0,None,2297.0,976.0
675898130735476737,Labrador_retriever,2015-12-13 04:40:46+00:00,10.0,10.0,None,2015.0,pupper,1774.0,653.0
676089483918516224,bull_mastiff,2015-12-13 17:21:08+00:00,9.0,10.0,None,2015.0,None,1431.0,483.0
676101918813499392,Shih-Tzu,2015-12-13 18:10:33+00:00,11.0,10.0,Striker,2015.0,None,3042.0,1284.0
676146341966438401,Irish_water_spaniel,2015-12-13 21:07:04+00:00,10.0,10.0,Bert,2015.0,None,2077.0,744.0
676191832485810177,Chihuahua,2015-12-14 00:07:50+00:00,10.0,10.0,None,2015.0,None,2478.0,1145.0
676219687039057920,whippet,2015-12-14 01:58:31+00:00,10.0,10.0,Kenneth,2015.0,None,67100.0,31989.0
676237365392908289,French_bulldog,2015-12-14 03:08:46+00:00,8.0,10.0,Winston,2015.0,None,1335.0,331.0
676263575653122048,toy_poodle,2015-12-14 04:52:55+00:00,10.0,10.0,None,2015.0,pupper,2243.0,609.0
676430933382295552,golden_retriever,2015-12-14 15:57:56+00:00,10.0,10.0,Duke,2015.0,None,1526.0,385.0
676440007570247681,Maltese_dog,2015-12-14 16:34:00+00:00,11.0,10.0,None,2015.0,None,1863.0,748.0
676470639084101634,golden_retriever,2015-12-14 18:35:43+00:00,11.0,10.0,None,2015.0,pupper,12616.0,5224.0
676496375194980353,pug,2015-12-14 20:17:59+00:00,9.0,10.0,Griffin,2015.0,None,1641.0,602.0
676533798876651520,chow,2015-12-14 22:46:41+00:00,12.0,10.0,None,2015.0,None,2025.0,621.0
676575501977128964,Yorkshire_terrier,2015-12-15 01:32:24+00:00,8.0,10.0,None,2015.0,pupper,2807.0,1254.0
676582956622721024,Boston_bull,2015-12-15 02:02:01+00:00,8.0,10.0,Vinnie,2015.0,None,1310.0,312.0
676588346097852417,Boston_bull,2015-12-15 02:23:26+00:00,5.0,10.0,Bubbles,2015.0,None,2533.0,896.0
676603393314578432,whippet,2015-12-15 03:23:14+00:00,9.0,10.0,Godzilla,2015.0,pupper,1280.0,440.0
676606785097199616,malinois,2015-12-15 03:36:42+00:00,12.0,10.0,None,2015.0,None,2039.0,490.0
676613908052996102,Doberman,2015-12-15 04:05:01+00:00,12.0,10.0,None,2015.0,None,1183.0,219.0
676617503762681856,Chihuahua,2015-12-15 04:19:18+00:00,13.0,10.0,None,2015.0,pupper,3149.0,1108.0
676811746707918848,Chihuahua,2015-12-15 17:11:09+00:00,9.0,10.0,Penny,2015.0,None,1536.0,469.0
676819651066732545,Labrador_retriever,2015-12-15 17:42:34+00:00,12.0,10.0,None,2015.0,pupper,1957.0,741.0
676821958043033607,Great_Pyrenees,2015-12-15 17:51:44+00:00,11.0,10.0,None,2015.0,None,25124.0,17605.0
676864501615042560,Chesapeake_Bay_retriever,2015-12-15 20:40:47+00:00,10.0,10.0,Ash,2015.0,None,2294.0,808.0
676936541936185344,Chesapeake_Bay_retriever,2015-12-16 01:27:03+00:00,8.0,10.0,None,2015.0,pupper,13809.0,5515.0
676946864479084545,Pekinese,2015-12-16 02:08:04+00:00,12.0,10.0,None,2015.0,None,1844.0,426.0
676949632774234114,Welsh_springer_spaniel,2015-12-16 02:19:04+00:00,8.0,10.0,Tyrus,2015.0,None,1413.0,448.0
676957860086095872,Labrador_retriever,2015-12-16 02:51:45+00:00,10.0,10.0,None,2015.0,None,2395.0,907.0
676975532580409345,malamute,2015-12-16 04:01:59+00:00,11.0,10.0,Cooper,2015.0,None,3015.0,1203.0
677187300187611136,English_setter,2015-12-16 18:03:28+00:00,9.0,10.0,None,2015.0,None,2981.0,1033.0
677269281705472000,Shetland_sheepdog,2015-12-16 23:29:14+00:00,10.0,10.0,None,2015.0,pupper,2164.0,790.0
677301033169788928,Japanese_spaniel,2015-12-17 01:35:24+00:00,5.0,10.0,Juckson,2015.0,None,1362.0,471.0
677314812125323265,Blenheim_spaniel,2015-12-17 02:30:09+00:00,10.0,10.0,Tassy,2015.0,None,1799.0,611.0
677328882937298944,kelpie,2015-12-17 03:26:04+00:00,10.0,10.0,Derek,2015.0,None,3938.0,1693.0
677331501395156992,beagle,2015-12-17 03:36:28+00:00,9.0,10.0,Humphrey,2015.0,None,1189.0,265.0
677334615166730240,Lakeland_terrier,2015-12-17 03:48:51+00:00,9.0,10.0,None,2015.0,None,1477.0,328.0
677530072887205888,Staffordshire_bullterrier,2015-12-17 16:45:31+00:00,9.0,10.0,Axel,2015.0,None,1161.0,250.0
677547928504967168,American_Staffordshire_terrier,2015-12-17 17:56:29+00:00,12.0,10.0,None,2015.0,None,7568.0,4076.0
677557565589463040,Shih-Tzu,2015-12-17 18:34:46+00:00,10.0,10.0,None,2015.0,pupper,2665.0,1322.0
677565715327688705,basset,2015-12-17 19:07:09+00:00,6.0,10.0,None,2015.0,None,1409.0,513.0
677644091929329666,Chihuahua,2015-12-18 00:18:36+00:00,11.0,10.0,None,2015.0,None,2040.0,886.0
677673981332312066,Maltese_dog,2015-12-18 02:17:22+00:00,9.0,10.0,None,2015.0,None,3603.0,1677.0
677687604918272002,Pembroke,2015-12-18 03:11:30+00:00,11.0,10.0,None,2015.0,None,2681.0,950.0
677698403548192770,Shih-Tzu,2015-12-18 03:54:25+00:00,9.0,10.0,Sadie,2015.0,None,1332.0,363.0
677700003327029250,Siberian_husky,2015-12-18 04:00:46+00:00,10.0,10.0,Ralph,2015.0,None,3689.0,1622.0
677716515794329600,chow,2015-12-18 05:06:23+00:00,144.0,120.0,None,2015.0,None,3323.0,1104.0
677895101218201600,dalmatian,2015-12-18 16:56:01+00:00,9.0,10.0,None,2015.0,None,5275.0,2384.0
677918531514703872,Eskimo_dog,2015-12-18 18:29:07+00:00,10.0,10.0,None,2015.0,None,1476.0,463.0
678021115718029313,miniature_pinscher,2015-12-19 01:16:45+00:00,12.0,10.0,Reese,2015.0,None,15018.0,7148.0
678255464182861824,Chihuahua,2015-12-19 16:47:58+00:00,9.0,10.0,Jessifer,2015.0,None,1726.0,418.0
678278586130948096,Maltese_dog,2015-12-19 18:19:51+00:00,10.0,10.0,None,2015.0,pupper,12531.0,6857.0
678334497360859136,Norfolk_terrier,2015-12-19 22:02:01+00:00,10.0,10.0,Rosie,2015.0,None,1427.0,304.0
678341075375947776,golden_retriever,2015-12-19 22:28:09+00:00,12.0,10.0,None,2015.0,pupper,1896.0,612.0
678380236862578688,Samoyed,2015-12-20 01:03:46+00:00,10.0,10.0,Crumpet,2015.0,None,2655.0,1020.0
678389028614488064,miniature_pinscher,2015-12-20 01:38:42+00:00,11.0,10.0,Bella,2015.0,pupper,2044.0,473.0
678396796259975168,Pembroke,2015-12-20 02:09:34+00:00,12.0,10.0,None,2015.0,None,1731.0,478.0
678399652199309312,Bedlington_terrier,2015-12-20 02:20:55+00:00,12.0,10.0,None,2015.0,None,61794.0,30742.0
678410210315247616,schipperke,2015-12-20 03:02:53+00:00,10.0,10.0,Jerome,2015.0,None,4640.0,2072.0
678424312106393600,Maltese_dog,2015-12-20 03:58:55+00:00,2.0,10.0,Crystal,2015.0,None,5916.0,2880.0
678446151570427904,Staffordshire_bullterrier,2015-12-20 05:25:42+00:00,10.0,10.0,None,2015.0,None,4358.0,1785.0
678643457146150913,Labrador_retriever,2015-12-20 18:29:43+00:00,10.0,10.0,Grizz,2015.0,None,2250.0,489.0
678740035362037760,beagle,2015-12-21 00:53:29+00:00,6.0,10.0,Tango,2015.0,None,4099.0,1926.0
678755239630127104,malamute,2015-12-21 01:53:54+00:00,10.0,10.0,Dash,2015.0,None,7802.0,3741.0
678764513869611008,Irish_terrier,2015-12-21 02:30:45+00:00,10.0,10.0,Wilson,2015.0,None,1788.0,544.0
678774928607469569,Pembroke,2015-12-21 03:12:08+00:00,11.0,10.0,Tug,2015.0,None,3037.0,1043.0
678798276842360832,Airedale,2015-12-21 04:44:55+00:00,7.0,10.0,Linda,2015.0,None,3804.0,1350.0
678800283649069056,Labrador_retriever,2015-12-21 04:52:53+00:00,12.0,10.0,None,2015.0,pupper,2810.0,1018.0
678969228704284672,Labrador_retriever,2015-12-21 16:04:13+00:00,11.0,10.0,Lola,2015.0,None,1796.0,528.0
678991772295516161,Eskimo_dog,2015-12-21 17:33:48+00:00,12.0,10.0,None,2015.0,None,2537.0,1333.0
679047485189439488,golden_retriever,2015-12-21 21:15:11+00:00,9.0,10.0,None,2015.0,None,2460.0,781.0
679062614270468097,schipperke,2015-12-21 22:15:18+00:00,11.0,10.0,Chompsky,2015.0,None,18712.0,9299.0
679111216690831360,kelpie,2015-12-22 01:28:25+00:00,12.0,10.0,None,2015.0,None,6514.0,2893.0
679132435750195208,Scottish_deerhound,2015-12-22 02:52:45+00:00,10.0,10.0,Louis,2015.0,None,3253.0,1314.0
679148763231985668,Italian_greyhound,2015-12-22 03:57:37+00:00,8.0,10.0,None,2015.0,None,3028.0,1163.0
679158373988876288,pug,2015-12-22 04:35:49+00:00,11.0,10.0,Rubio,2015.0,None,23568.0,9193.0
679462823135686656,toy_poodle,2015-12-23 00:45:35+00:00,11.0,10.0,Hurley,2015.0,None,34856.0,21324.0
679475951516934144,Maltese_dog,2015-12-23 01:37:45+00:00,9.0,10.0,Evy,2015.0,None,2304.0,728.0
679511351870550016,Chihuahua,2015-12-23 03:58:25+00:00,7.0,10.0,William,2015.0,None,3711.0,1461.0
679530280114372609,dalmatian,2015-12-23 05:13:38+00:00,7.0,10.0,None,2015.0,None,5208.0,2347.0
679722016581222400,boxer,2015-12-23 17:55:32+00:00,8.0,10.0,Mike,2015.0,None,1817.0,539.0
679729593985699840,West_Highland_white_terrier,2015-12-23 18:25:38+00:00,8.0,10.0,Hunter,2015.0,None,2367.0,937.0
679736210798047232,French_bulldog,2015-12-23 18:51:56+00:00,9.0,10.0,None,2015.0,None,2311.0,918.0
679777920601223168,bloodhound,2015-12-23 21:37:40+00:00,10.0,10.0,Rinna,2015.0,pupper,3390.0,1281.0
679828447187857408,Chihuahua,2015-12-24 00:58:27+00:00,13.0,10.0,None,2015.0,pupper,39726.0,15839.0
679844490799091713,Airedale,2015-12-24 02:02:12+00:00,10.0,10.0,Willie,2015.0,None,2593.0,887.0
679854723806179328,chow,2015-12-24 02:42:51+00:00,7.0,10.0,Bruce,2015.0,None,3143.0,1402.0
679862121895714818,EntleBucher,2015-12-24 03:12:15+00:00,11.0,10.0,None,2015.0,None,2678.0,706.0
680055455951884288,Samoyed,2015-12-24 16:00:30+00:00,10.0,10.0,Sammy,2015.0,None,18278.0,8067.0
680070545539371008,Shih-Tzu,2015-12-24 17:00:27+00:00,9.0,10.0,Emmie,2015.0,None,2818.0,994.0
